,name,age,height,short-age
5212,Stephanie McIntosh,40,5ft 4,False
5213,Stuart Pearce,63,5ft 10,False
5214,Amber Rose,52,5ft 7,False
5215,Toby Schmitz,48,6ft 1,False
5216,The Weeknd,35,5ft 6,False
5217,Megan Thee Stallion,30,5ft 9,False
5218,Morena Baccarin,46,5ft 6,False
5219,Tara Lee,31,5ft 6,False
5220,Max Harwood,28,5ft 9,False
5221,John Barnes,62,5ft 10,False
5222,Joe Pasquale,64,5ft 10,False
5223,Sarah Baxendale,46,5ft 5,False
5224,Angel Coulby,45,5ft 3,False
5225,Roy Keane,54,5ft 10,False
5226,Keesha Sharp,52,5ft 3,False
5227,John Cena,48,6ft,False
5228,Nell McAndrew,52,5ft 8,False
5229,Ivy Wolk,21,5ft 2,False
5230,Adam Rothenberg,50,5ft 11,False
5231,Dean Andrews,62,5ft 9,False
5232,Alessandra Ambrosio,44,5ft 8,False
5233,Cameron Bright,32,5ft 9,False
5234,Philippine Velge,29,5ft 7,False
5235,Esther Garrel,34,5ft 3,False
5236,Trish Goff,49,5ft 9,False
5237,Omar Sy,47,6ft 2,False
5238,Maitreyi Ramakrishnan,24,5ft 4,False
5239,Alek Wek,48,5ft 11,False
5240,Karen Elson,46,5ft 8,False
5241,Megan Fox,39,5ft 4,False
5242,Amber Marshall,37,5ft 4,False
5243,Charlotte Salt,40,5ft 5,False
5244,Sarah Shahi,45,5ft 3,False
5245,Chris Wood,41,5ft 11,False
5246,Jessica Taylor,45,5ft 8,False
5247,Suzanna Son,30,4ft 11,False
5248,Santiago Cabrera,47,5ft 11,False
5249,Tim Kang,52,5ft 8,False
5250,Kelis,46,5ft 9,False
5251,Amanda Seyfried,40,5ft 2,False
5252,Jamie Lynn Spears,34,5ft 3,False
5253,Phoebe Thomas,42,5ft 6,False
5254,Josef Altin,42,5ft 5,False
5255,Cung Le,53,5ft 9,False
5256,Hugh Mitchell,36,5ft 8,False
5257,Jonathan Wilkes,47,6ft 2,False
5258,Julia Dietze,44,5ft 5,False
5259,Michelle Heaton,45,5ft 4,False
5260,Michael Brandon,57,5ft 11,False
5261,Steve Jones,80,6ft 3,False
5262,Chris Cuomo,55,6ft 1,False
5263,Vanessa Ferlito,48,5ft 6,False
5264,Tom Hiddleston,44,6ft 1,False
5265,Eric Millegan,51,5ft 11,False
5266,David Harbour,50,6ft 2,False
5267,Loren Gray,23,5ft 8,False
5268,Sienna Miller,44,5ft 5,False
5269,Neil Ruddock,57,6ft 2,False
5270,Maisie Peters,25,5ft 1,False
5271,Ted King,90,5ft 11,False
5272,Ruth Bradley,38,5ft 6,False
5273,Molly Gordon,31,5ft 4,False
5274,Lauren Graham,46,5ft 8,False
5275,Martha Madison,48,5ft 5,False
5276,Gracie Abrams,26,5ft 6,False
5277,Celia Rose Gooding,25,5ft 4,False
5278,Lucinda Dryzek,34,5ft 5,False
5279,Alexis Georgoulis,51,5ft 11,False
5280,Natasha Hamilton,43,5ft 5,False
5281,Glenn Howerton,49,5ft 10,False
5282,Erling Haaland,25,6ft 4,False
5283,Eddie Steeples,52,5ft 5,False
5284,Sofia Vassilieva,33,5ft 3,False
5285,Simon Webbe,47,5ft 11,False
5286,Carol Wayne,83,5ft 7,False
5287,Duncan James,47,5ft 10,False
5288,Chuck Liddell,56,6ft,False
5289,Josh Radnor,51,5ft 11,False
5290,Antony Starr,50,5ft 10,False
5291,Tracy Chapman,61,5ft 4,False
5292,Elle Fanning,27,5ft 8,False
5293,Kristen Schaal,47,5ft 6,False
5294,Simone Simons,40,5ft 6,False
5295,Serena Williams,44,5ft 9,False
5296,Venus Williams,45,6ft,False
5297,Danny McBride,49,5ft 10,False
5298,Keisha Buchanan,41,5ft 3,False
5299,Phia Saban,27,5ft 6,False
5300,Anthony Mackie,47,5ft 10,False
5301,Will Self,64,6ft 5,False
5302,Amy Lee,46,5ft 3,False
5303,Chris Harris,52,5ft 7,False
5304,Audrey Fleurot,48,5ft 7,False
5305,Beverley Knight,52,5ft 3,False
5306,Charles Venn,52,6ft 1,False
5307,Eric Dickerson,65,6ft 2,False
5308,Susie Amy,44,5ft 7,False
5309,Alexa Davalos,43,5ft 6,False
5310,Chris Martin,48,6ft 1,False
5311,Anthony Davis,51,6ft 10,False
5312,Patrick Gilmore,49,5ft 10,False
5313,Rukiya Bernard,42,5ft 6,False
5314,Katy Brand,46,5ft 5,False
5315,Abigail Breslin,29,5ft 1,False
5316,Kali Reis,39,5ft 8,False
5317,Josh Homme,52,6ft 4,False
5318,Hyoie O'Grady,31,6ft 3,False
5319,Phil McGraw,75,6ft 3,False
5320,Kelly Osbourne,41,5ft 1,False
5321,Anna Brewster,39,5ft 6,False
5322,Cassie,36,5ft 6,False
5323,Jennifer Jones,49,5ft 6,False
5324,Rob Corddry,54,5ft 10,False
5325,Jessie J,43,5ft 8,False
5326,Kim Medcalf,52,5ft 6,False
5327,Amanda Righetti,42,5ft 7,False
5328,Chaske Spencer,50,6ft 1,False
5329,Avani Gregg,23,5ft 2,False
5330,Rick Astley,59,5ft 9,True
5331,Fran Healy,52,5ft 10,False
5332,Marti Pellow,60,5ft 11,False
5333,Emily Barclay,41,5ft 4,False
5334,Cindy Sampson,47,5ft 6,False
5335,Mandy Moore,49,5ft 9,False
5336,David Bisbal,46,5ft 7,False
5337,Ryan Bingham,44,5ft 10,False
5338,Nadine Coyle,40,5ft 5,False
5339,George MacKay,33,6ft 0,False
5340,June Sarpong,48,5ft 4,False
5341,Jeff Stelling,70,5ft 7,False
5342,Gerry Adams,77,6ft 1,False
5343,Chris Addison,54,6ft 2,False
5344,David Bustamante,43,5ft 7,False
5345,Thierry Henry,48,6ft 1,False
5346,Brad Paisley,53,5ft 8,False
5347,Lake Bell,46,5ft 7,False
5348,Laura Benanti,46,5ft 7,False
5349,Addison Rae,25,5ft 3,False
5350,Jacqueline Bracamontes,46,5ft 6,False
5351,Jason Collins,43,6ft 10,False
5352,Cobie Smulders,43,5ft 7,False
5353,Matthew Gray Gubler,45,6ft 1,False
5354,Summer Glau,44,5ft 5,False
5355,The Kid Laroi,22,5ft 10,False
5356,Tommi Rose,52,5ft 2,True
5357,Ruth Codd,29,5ft 2,False
5358,Ben Feldman,45,5ft 8,False
5359,Rosie Day,30,5ft 2,False
5360,Emma Booth,43,5ft 7,False
5361,Michael Mosley,47,5ft 11,False
5362,Courtney Henggeler,47,5ft 9,False
5363,Brock Lesnar,48,6ft 2,False
5364,Elyse Levesque,40,5ft 9,False
5365,Tatiana Maslany,40,5ft 3,False
5366,Kathleen Rose Perkins,51,5ft 3,False
5367,AJ Styles,47,5ft 8,False
5368,Erin Sanders,34,5ft 2,False
5369,Katt Williams,52,5ft 4,False
5370,Tracie Thoms,50,5ft 5,False
5371,Jessica Lucas,40,5ft 5,False
5372,Jessica Brooks,44,5ft 7,False
5373,Patrick J. Adams,44,5ft 11,False
5374,Anna Belknap,53,5ft 3,True
5375,Charli D'Amelio,21,5ft 3,False
5376,Michaela Watkins,54,5ft 5,False
5377,Elisabetta Canalis,47,5ft 6,False
5378,Brian Dietzen,48,6ft 0,False
5379,Khary Payton,53,5ft 9,False
5380,Eliza Bennett,33,5ft 4,False
5381,Julian Casablancas,47,6ft 2,False
5382,Chappell Roan,27,5ft 1,False
5383,Patrick Sabongui,50,5ft 9,False
5384,Andre Agassi,55,5ft 10,False
5385,Joseph Mawle,51,5ft 10,False
5386,Alexandra Krosney,37,5ft 0,False
5387,Samuel Barnett,45,5ft 8,False
5388,Birdy,29,5ft 3,False
5389,Sofia Boutella,43,5ft 4,False
5390,Louise Brealey,46,5ft 3,False
5391,Anneliese van der Pol,41,5ft 3,False
5392,Neil Grayston,44,5ft 6,False
5393,Derek Jeter,51,6ft 2,False
5394,Zachary Levi,45,6ft 3,False
5395,Jeremy Luke,47,5ft 5,False
5396,Michelle Monaghan,49,5ft 7,False
5397,Ed Helms,51,5ft 11,False
5398,Tristin Mays,35,5ft 4,False
5399,Carley Stenson,39,5ft 4,False
5400,Steve Nash,51,6ft 1,False
5401,Martin Compston,41,5ft 6,False
5402,Bob Sinclar,56,5ft 8,False
5403,Anggun,51,5ft 4,False
5404,Michelle Branch,42,5ft 6,False
5405,Kirsty Gallacher,49,5ft 5,False
5406,Natalia Tena,41,5ft 5,False
5407,Omari Hardwick,51,5ft 8,False
5408,Chris Hemsworth,42,6ft 3,False
5409,T.R. Knight,52,5ft 6,False
5410,Jody Latham,42,5ft 8,False
5411,Ophelia Lovibond,39,5ft 2,False
5412,Naturi Naughton,41,5ft 0,False
5413,Augustus Prew,38,5ft 8,False
5414,Jessica St. Clair,49,5ft 6,False
5415,Paola Turbay,55,5ft 6,False
5416,Alan Carr,49,5ft 9,False
5417,Michael Dorman,44,5ft 10,False
5418,Josh Groban,44,5ft 10,False
5419,Randy Orton,45,6ft 4,False
5420,Reid Scott,48,6ft 0,False
5421,George Stults,50,5ft 11,False
5422,Daniel Tosh,50,6ft 3,False
5423,Edith Bowman,50,5ft 4,False
5424,Pell James,48,5ft 4,False
5425,Kate Kelton,47,5ft 6,False
5426,Stephen King,61,6ft 3,False
5427,Gabrielle,55,5ft 5,True
5428,Mark Cuban,67,6ft 2,False
5429,Joel Kinnaman,46,6ft 2,False
5430,Maria Menounos,47,5ft 7,False
5431,Don Gilet,58,5ft 8,True
5432,Richard Thompson,76,6ft 1,False
5433,Gianluigi Donnarumma,26,6ft 6,False
5434,Brooke D'Orsay,43,5ft 5,False
5435,Elyes Gabel,42,6ft 0,False
5436,Richard Herd,81,5ft 11,False
5437,Kate Silverton,55,5ft 9,False
5438,Fiona Wade,46,4ft 11,False
5439,Dave Bautista,56,6ft 2,False
5440,Jai Rodriguez,46,5ft 7,False
5441,Megan Park,39,5ft 4,False
5442,Kelly Adams,47,5ft 4,False
5443,Donnaleigh Bailey,42,5ft 7,False
5444,Christine Bottomley,46,5ft 4,False
5445,Eamon Farren,40,5ft 11,False
5446,Rachel Leskovac,49,5ft 1,False
5447,Becki Newton,47,5ft 2,False
5448,Matt Morgan,49,6ft 8,False
5449,Cameron Monaghan,32,5ft 10,False
5450,Maribeth Monroe,47,5ft 6,False
5451,Blu del Barrio,28,5ft 2,False
5452,Sarah Ramos,34,5ft 5,False
5453,Mae Muller,28,5ft 4,False
5454,Stephen Hendry,56,5ft 10,False
5455,Ronnie O'Sullivan,50,5ft 10,False
5456,James Brown,74,5ft 5,False
5457,Kenny Chesney,57,5ft 5,False
5458,Leigh Whannell,48,5ft 6,False
5459,Page Kennedy,49,5ft 9,False
5460,Mike Rowe,63,6ft 0,False
5461,Maggie Grace,42,5ft 9,False
5462,Randy Jackson,69,5ft 8,False
5463,Iman Vellani,23,5ft 2,False
5464,Julie Gonzalo,44,5ft 8,False
5465,Lee Pace,46,6ft 4,False
5466,Murphy Lee,43,5ft 6,False
5467,Sandra Hüller,47,5ft 7,False
5468,Kate Lawler,45,5ft 6,False
5469,Bella Poarch,28,4ft 11,False
5470,Sasha Pieterse,29,5ft 5,False
5471,Samantha Bee,56,5ft 4,False
5472,Eva Green,45,5ft 6,False
5473,Heather Lindell,43,5ft 5,False
5474,Jenny Mollen,46,5ft 6,False
5475,Kevin McNally,66,5ft 10,False
5476,Trey Parker,53,6ft 0,False
5477,Stephanie Gatschet,42,5ft 4,False
5478,Mia Hamm,53,5ft 4,False
5479,Raza Jaffrey,50,5ft 11,False
5480,Lyndsey Marshal,47,5ft,False
5481,Ville Valo,49,6ft,False
5482,Kevin Alejandro,49,5ft 10,False
5483,Matt Barr,41,6ft,False
5484,Tommy Dewey,47,5ft 11,False
5485,Seth Peterson,28,5ft 9,False
5486,Nicole Faraday,48,5ft 7,False
5487,Delta Goodrem,41,5ft 9,False
5488,Diane Kruger,49,5ft 5,False
5489,Joshua Close,44,5ft 11,False
5490,Tom Hughes,50,6ft 1,False
5491,Phil Taylor,65,5ft 7,False
5492,Birdman,54,5ft 8,False
5493,Carolina Cerezuela,45,5ft 9,False
5494,Laverne Cox,53,5ft 11,False
5495,Paul Williams,33,5ft 2,False
5496,Taylor Lautner,33,5ft 8,False
5497,Leonardo Nam,46,5ft 9,False
5498,Raquel Castro,31,4ft 11,False
5499,Lynn Collins,48,5ft 6,False
5500,Tiffany,40,5ft 4,False
5501,Alaqua Cox,28,5ft 7,False
5502,Rachel Roberts,47,5ft 9,False
5503,Stephen Bishop,55,6ft 2,False
5504,Benedict Cumberbatch,49,5ft 11,False
5505,Alesha Dixon,47,5ft 7,False
5506,Gia Mantegna,35,5ft 4,False
5507,Amy Shiels,34,5ft 5,False
5508,Pharrell Williams,52,5ft 8,False
5509,Charlie Cox,43,5ft 10,False
5510,Rio Ferdinand,47,6ft 3,False
5511,Sophie Wilde,27,5ft 4,False
5512,Nick Zano,47,5ft 11,False
5513,Shelton Benjamin,50,6ft,False
5514,Vanessa Carlton,45,5ft 5,False
5515,Omarion,41,5ft 5,False
5516,Burn Gorman,51,5ft 9,False
5517,Ryan Hansen,44,5ft 11,False
5518,Peter Cox,70,6ft 1,False
5519,Rivers Cuomo,55,5ft 6,False
5520,Mickie James,46,5ft 2,False
5521,Paddy McGuinness,52,6ft,False
5522,Lisa Maxwell,61,5ft 1,False
5523,Nikki Reed,37,5ft 4,False
5524,Fernanda Andrade,41,5ft 4,False
5525,Cindy Busby,42,5ft 7,False
5526,Jude Bellingham,22,6ft 1,False
5527,Katy Louise Saunders,41,5ft 6,False
5528,Kelly Clarkson,43,5ft 3,False
5529,Maddy Hill,35,5ft 5,False
5530,Jack White,50,6ft 1,False
5531,Devon Aoki,43,5ft 5,False
5532,Lizzie Brocheré,40,5ft 3,False
5533,Tucker Carlson,56,6ft,False
5534,Brady Corbet,37,5ft 6,False
5535,Greg Rikaart,48,5ft 8,False
5536,Nadine Velazquez,47,5ft 4,False
5537,Patrick Brennan,53,6ft 6,False
5538,Katrina Kaif,41,5ft 8,False
5539,Charithra Chandran,28,5ft 2,False
5540,Michael Ball,82,5ft 11,False
5541,Iman,80,5ft 8,False
5542,Damian Marley,47,5ft 9,False
5543,Melanie Scrofano,44,5ft 7,False
5544,Bret McKenzie,49,6ft 0,False
5545,Imogen Bailey,48,5ft 1,False
5546,James Fox,39,6ft 1,False
5547,Josh Gates,48,6ft 2,False
5548,Rory Kinnear,49,6ft 0,False
5549,Ashley Thomas,28,5ft 10,False
5550,Lara Fraser,27,5ft 6,False
5551,Kieran Bew,45,5ft 11,False
5552,Clara Lago,35,5ft 4,False
5553,Rebecca Mader,48,5ft 7,False
5554,Bobby Brazier,22,6ft 1,False
5555,John Mayer,48,6ft 2,False
5556,Gareth Edwards,78,5ft 7,False
5557,Fabolous,48,5ft 11,False
5558,Avril Lavigne,41,5ft 1,False
5559,Rafe Spall,42,6ft 1,False
5560,Sara Foster,44,5ft 8,False
5561,Dryden Mitchell,49,5ft 10,False
5562,Julia Jones,44,5ft 6,False
5563,Gina Holden,50,5ft 6,False
5564,Bren Foster,49,5ft 9,False
5565,Chad Kroeger,51,6ft 1,False
5566,Riccardo Scamarcio,46,5ft 9,False
5567,Larry the Cable Guy,62,5ft 10,False
5568,Ashlee Simpson,41,5ft 4,False
5569,Jimmy Akingbola,47,5ft 10,False
5570,Yasmin Finney,22,5ft 11,False
5571,Lainey Wilson,33,5ft 5,False
5572,Toks Olagundoye,50,5ft 8,False
5573,Lola Tung,23,5ft 5,False
5574,David Castro,46,5ft 8,False
5575,Damien Fahey,45,6ft 1,False
5576,Catherine Walker,50,5ft 5,False
5577,Sophie Ward,43,5ft 8,False
5578,Jon Bernthal,49,5ft 11,False
5579,Devon Bostick,34,5ft 10,False
5580,Katie Derham,55,5ft 7,False
5581,Zlatan Ibrahimovic,44,6ft 4,False
5582,Sophie Winkleman,45,5ft 9,False
5583,Russell Brand,50,6ft 1,False
5584,Elliot Cowan,49,6ft 2,False
5585,Josh Henderson,44,5ft 10,False
5586,Jennifer Stone,32,5ft 4,False
5587,Jacoby Shaddix,49,5ft 9,False
5588,Kate Levering,46,5ft 4,False
5589,Kelly Stables,47,4ft 10,False
5590,Justin Hartley,48,6ft 2,False
5591,Sully Erna,57,5ft 5,False
5592,Carol Decker,68,5ft 4,False
5593,Josh Gad,44,5ft 6,False
5594,Susannah Constantine,63,5ft 7,False
5595,Trinny Woodall,61,5ft 10,False
5596,Christina Cole,43,5ft 5,False
5597,Dania Ramirez,46,5ft 4,False
5598,Tamer Hassan,57,6ft 2,False
5599,Denyce Lawton,47,5ft 4,False
5600,Anna Maxwell Martin,48,5ft 6,False
5601,Adam Pally,43,5ft 10,False
5602,Alfonso Herrera,42,5ft 8,False
5603,Nigel Benn,61,5ft 9,False
5604,Ruth Langsford,65,5ft 7,False
5605,Omar Metwally,51,5ft 11,False
5606,David Henrie,36,5ft 10,False
5607,Mahlagha Jaberi,36,5ft 9,False
5608,Alexandra Daddario,39,5ft 7,False
5609,Shirley Manson,59,5ft 7,False
5610,Mario,39,5ft 11,False
5611,Derek Richardson,49,6ft 1,False
5612,Kellie Shirley,44,5ft 2,False
5613,Silvia Colloca,48,5ft 7,False
5614,Sharon Horgan,55,5ft 7,False
5615,Krista Kosonen,42,5ft 10,False
5616,Ally Maki,39,4ft 11,False
5617,Amanda Lee,47,5ft 4,False
5618,Nicola Roberts,40,5ft 5,False
5619,Pierre Bouvier,46,5ft 11,False
5620,Noma Dumezweni,56,5ft 7,False
5621,O-T Fagbenle,44,5ft 11,False
5622,Matthew Morrison,47,5ft 11,False
5623,Laura Birn,44,5ft 6,False
5624,Jill Scott,73,5ft 5,False
5625,Daniel Bedingfield,46,5ft 9,False
5626,Emily Blunt,42,5ft 6,False
5627,Norah Jones,46,5ft 1,False
5628,Khaby Lame,25,6ft 0,False
5629,Felicity Mason,49,5ft 5,False
5630,Moon Bloodgood,50,5ft 8,False
5631,Kaitlin Doubleday,41,5ft 5,False
5632,Doug Flutie,63,5ft 9,False
5633,Luke Hemsworth,45,5ft 9,False
5634,Sunny Leone,44,5ft 4,False
5635,Brian Adams,30,6ft 5,False
5636,Natalie Morales,53,5ft 5,False
5637,Oleg Prudius,53,6ft 2,False
5638,Nicole Trunfio,40,5ft 9,False
5639,Boris Johnson,61,5ft 9,False
5640,Mustafa Shakir,49,6ft 1,False
5641,Emma Stone,37,5ft 6,False
5642,Genevieve Padalecki,44,5ft 3,False
5643,Michelle Hardwick,49,5ft 3,False
5644,Monica Irimia,43,5ft 6,False
5645,Svetlana Khodchenkova,42,5ft 10,False
5646,Jennifer Metcalfe,42,5ft 4,False
5647,Manny Pacquiao,47,5ft 5,False
5648,Rachael Ray,57,5ft 2,False
5649,Miia Harris,22,5ft 5,False
5650,Max Thieriot,37,5ft 9,False
5651,John Abraham,53,5ft 11,False
5652,Freema Agyeman,46,5ft 1,False
5653,Natalie Bassingthwaighte,50,5ft 3,False
5654,Barry Duffield,63,5ft 8,False
5655,Sergio Mur,48,6ft 2,False
5656,Yasmin Paige,34,5ft 1,False
5657,Bree Williamson,46,5ft 6,False
5658,Jodi Albert,42,5ft 5,False
5659,Scarlett Alice Johnson,40,5ft 4,False
5660,Charley Webb,37,5ft 5,False
5661,Claire Coffee,45,5ft 3,False
5662,Paula Echevarría,48,5ft 5,False
5663,Minka Kelly,45,5ft 5,False
5664,Eden Sher,34,5ft 2,False
5665,Jake Tapper,56,5ft 11,False
5666,Olivia Wilde,41,5ft 7,False
5667,Chelsea Handler,50,5ft 6,False
5668,Yngwie Malmsteen,62,6ft 1,False
5669,Alanna Masterson,37,5ft 6,False
5670,Peter Ash,40,5ft 6,False
5671,Dallas Roberts,55,5ft 10,False
5672,Crystal Hunt,40,5ft 4,False
5673,Anna Skellern,40,5ft 6,False
5674,Stormy Daniels,46,5ft 6,False
5675,Jemaine Clement,51,6ft 1,False
5676,Lorenzo James Henrie,32,5ft 8,False
5677,Chelah Horsdal,52,5ft 9,False
5678,Troy Kotsur,57,6ft,False
5679,Katrina Milosevic,49,5ft 9,False
5680,Barbara Nedeljakova,46,5ft 5,False
5681,Tian Jing,37,5ft 5,False
5682,Skyler Samuels,31,5ft 6,False
5683,Alexandra Chando,39,5ft 2,False
5684,Chelsee Healey,37,5ft 1,False
5685,Mallika Sherawat,49,5ft 6,False
5686,Tait Fletcher,54,6ft 3,False
5687,Frank McAvennie,66,5ft 9,False
5688,Anastasia Baranova,36,5ft 6,False
5689,Jana Kramer,42,5ft 3,False
5690,Kristen Wiig,52,5ft 5,False
5691,Ann Coulter,64,5ft 9,False
5692,Mark Bonnar,57,5ft 9,False
5693,Georgina Leonidas,35,5ft 2,False
5694,Lemar,47,6ft 0,False
5695,Aislinn Paul,31,5ft 1,False
5696,Adrian Chiles,58,6ft 1,False
5697,Jamie Johnston,36,5ft 9,False
5698,Randy Couture,62,5ft 11,False
5699,Sibylla Deen,43,5ft 5,False
5700,Garrett Hedlund,41,6ft 1,False
5701,Kevin Smith,58,5ft 8,True
5702,Kay Burley,65,5ft 3,False
5703,Kimberly Caldwell,43,5ft 4,False
5704,Missy Peregrym,43,5ft 6,False
5705,Kim Tiddy,48,5ft 7,False
5706,Demetri Martin,52,5ft 11,False
5707,Stephen Mulhern,48,5ft 11,False
5708,Betsy Brandt,52,5ft 8,False
5709,Paris Jackson,27,5ft 8,False
5710,Sophie Luck,36,5ft 3,False
5711,Jay Ellis,44,6ft 3,False
5712,Neil Jackson,49,6ft,False
5713,Ty Simpkins,24,5ft 9,False
5714,Sonia Rolland,44,5ft 9,False
5715,Ricky Whittle,46,6ft 1,False
5716,Jessica Harmon,40,5ft 7,False
5717,Jordan Hayes,48,5ft 4,False
5718,Miranda Lambert,42,5ft 3,False
5719,Amy Lee,44,5ft 3,False
5720,Clay Aiken,47,6ft,False
5721,Carlos Alcaraz,22,5ft 11,False
5722,Buster Douglas,65,6ft 3,False
5723,Skandar Keynes,34,5ft 7,False
5724,Leah Pipes,37,5ft 6,False
5725,Amanda Swisten,47,5ft 9,False
5726,Eliza Taylor,36,5ft 4,False
5727,Rachel House,54,5ft 7,False
5728,Brett Anderson,58,6ft 0,False
5729,Paul Campbell,54,6ft 3,False
5730,Chantal Claret,43,5ft 3,False
5731,Nazneen Contractor,43,5ft 2,False
5732,Josh Flitter,31,5ft 3,False
5733,Edi Gathegi,46,6ft,False
5734,Kasha Kropinski,34,5ft 9,False
5735,Steven Gerrard,45,6ft 0,False
5736,Lara Lewington,46,5ft 5,False
5737,Natalia Livingston,49,5ft 5,False
5738,Kehlani,30,5ft 4,False
5739,Alyson Stoner,32,5ft 4,False
5740,Bonnie McKee,41,5ft 0,False
5741,Meg White,51,5ft 5,False
5742,Rob Archer,50,6ft 6,False
5743,Paul Campbell,46,6ft 3,False
5744,Emily Arlook,35,5ft 6,False
5745,Abby Brammell,46,5ft 7,False
5746,David Coulthard,54,5ft 11,False
5747,Chris Geere,44,6ft 0,False
5748,Sarah Bolger,43,5ft 4,False
5749,Rita Ora,35,5ft 5,False
5750,Jennifer Carpenter,46,5ft 8,False
5751,Ben McKenzie,47,5ft 8,False
5752,Steve Oram,52,5ft 10,False
5753,Laura Main,44,5ft 1,False
5754,Ryan Simpkins,27,5ft 6,False
5755,Annie Starke,37,5ft 5,False
5756,Julia Benson,46,5ft 7,False
5757,D.J. Cotrona,45,5ft 9,False
5758,Matthew Fahey,35,5ft 10,False
5759,Kimberly Guilfoyle,56,5ft 5,False
5760,Bruna Marquezine,30,5ft 7,False
5761,Cindy Crawford,45,5ft 9,False
5762,Adam James,54,5ft 9,False
5763,Jennifer Stone,44,5ft 4,False
5764,Giada De Laurentiis,55,5ft 3,False
5765,Lali Espósito,34,4ft 11,False
5766,Zac Efron,38,5ft 8,False
5767,Simon Farnaby,52,6ft 2,False
5768,Chris Carmack,45,5ft 11,False
5769,Tony Cottee,60,5ft 6,False
5770,Jim Howick,46,5ft 4,False
5771,Charlie Nicholas,64,5ft 9,False
5772,Rachel Bilson,44,5ft 1,False
5773,Laura Ramsey,43,5ft 3,False
5774,David Walton,47,6ft 4,False
5775,Bonnie Bernstein,55,5ft 4,False
5776,Travis Fimmel,46,5ft 11,False
5777,Casey LaBow,42,5ft 7,False
5778,Rina Sawayama,37,5ft 7,False
5779,Joshua Gomez,50,5ft 7,False
5780,Catt Sadler,50,5ft 5,False
5781,Luciana Carro,44,5ft 2,False
5782,Anna Williamson,44,5ft 3,False
5783,James Bourne,42,5ft 9,False
5784,Vivian Green,46,5ft 2,False
5785,Matt Willis,42,5ft 11,False
5786,Meg Bellamy,23,5ft 7,False
5787,Anita Rani,48,5ft 2,False
5788,Valentino Rossi,46,5ft 10,False
5789,Charlie Simpson,40,6ft 4,False
5790,Tony Jaa,49,5ft 6,False
5791,Ryan Adams,51,5ft 8,False
5792,Miranda Cosgrove,32,5ft 4,False
5793,Kennedy,44,5ft 8,False
5794,Carson Kressley,56,5ft 10,False
5795,Jennette McCurdy,33,5ft 1,False
5796,Sean Paul,52,5ft 8,False
5797,Haley Ramm,33,5ft 4,False
5798,Kristen Connolly,45,5ft 8,False
5799,Allen Leech,44,5ft 8,False
5800,Lucas Till,35,5ft 9,False
5801,Anna Torv,46,5ft 7,False
5802,Penny McNamee,42,5ft 5,False
5803,Hisham Tawfiq,55,5ft 11,False
5804,David Dencik,51,5ft 8,False
5805,Ben Shephard,51,5ft 9,False
5806,Zaraah Abrahams,38,5ft 2,False
5807,Sibel Kekilli,45,5ft 3,False
5808,Inna,52,5ft 3,False
5809,Montserrat Lombard,43,5ft 4,False
5810,Ice Spice,25,5ft 2,False
5811,Evan Peters,38,5ft 9,False
5812,AJ Michalka,34,5ft 5,False
5813,Laura Marano,30,5ft 1,False
5814,Vanessa Marano,33,5ft 2,False
5815,Paul Newman,63,5ft 9,False
5816,John Singleton,84,5ft 6,False
5817,Dan Stevens,43,6ft 0,False
5818,John Williams,56,6ft 1,False
5819,Ian Anthony Dale,47,5ft 11,False
5820,Parisa Fitz-Henley,48,5ft 8,False
5821,Gail Kim,49,5ft 3,False
5822,Catrin Stewart,37,5ft 4,False
5823,Zoe Perry,42,5ft 5,False
5824,Jin,29,5ft 5,False
5825,Selena Gomez,33,5ft 5,False
5826,Mindy Kaling,46,5ft 2,False
5827,Glen Powell,37,5ft 11,False
5828,Heidi Range,42,5ft 2,False
5829,Serj Tankian,58,5ft 10,False
5830,Ed Bishop,76,5ft 11,False
5831,Richard Hammond,56,5ft 5,False
5832,Demi Lovato,33,5ft 2,False
5833,Jake McDorman,39,6ft,False
5834,Shantel VanSanten,40,5ft 8,False
5835,Jon Heder,48,6ft,False
5836,Geneva Carr,54,5ft 3,False
5837,Samantha Sloyan,46,5ft 5,False
5838,Lena Yada,47,5ft 3,False
5839,Alex Jones,48,5ft 6,False
5840,Ivana Baquero,31,5ft 2,False
5841,Mehcad Brooks,45,6ft 2,False
5842,Nicole Richie,44,5ft 1,False
5843,Frankie Bridge,36,5ft 4,False
5844,Rochelle Humes,36,5ft 7,False
5845,Sarah Rafferty,53,5ft 8,False
5846,Lucy Hale,36,5ft 1,False
5847,Jorge González,61,7ft 7,False
5848,Bar Paly,40,5ft 8,False
5849,Sophie Traub,36,5ft 9,False
5850,Adrianne Curry,43,5ft 10,False
5851,Andy Milonakis,49,5ft 5,False
5852,Britt Robertson,35,5ft 2,False
5853,Katelyn Tarver,36,5ft 5,False
5854,LeBron James,41,6ft 7,False
5855,Ashley Leggat,39,5ft 5,False
5856,Mike Smith,52,5ft 9,False
5857,Matt Le Tissier,57,6ft,False
5858,Evangeline Lilly,46,5ft 5,False
5859,Shane Rangi,56,6ft 2,False
5860,Michael Kingma,46,6ft 9,False
5861,Matt Passmore,52,6ft 0,False
5862,Tom Walker,47,6ft,False
5863,Kelly Adams,46,5ft 4,False
5864,Jim Parsons,52,6ft 1,False
5865,Wes Chatham,47,5ft 11,False
